timestamp_utc,meter_number,meter_count,voltage,current,power,power_factor,frequency,year,month,day,hour,minute,apparent_energy_kVAh,active_energy_kWh,month_str
2019-06-01 00:00:00,541936.22,,203.13,3.44,0.63,0.88,0.0,2019.0,6.0,1.0,0.0,27.22,0.72,0.63,Jun
2019-06-01 01:00:00,541951.57,,205.87,2.11,0.38,0.88,0.0,2019.0,6.0,1.0,1.0,30.57,0.43,0.38,Jun
2019-06-01 02:00:00,541950.06,,207.27,2.06,0.38,0.88,0.0,2019.0,6.0,1.0,2.0,27.71,0.43,0.38,Jun
2019-06-01 03:00:00,541947.0,,209.89,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,3.0,26.0,0.41,0.36,Jun
2019-06-01 04:00:00,541947.0,,209.69,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,4.0,26.2,0.41,0.36,Jun
2019-06-01 05:00:00,541947.0,,209.24,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,5.0,28.88,0.41,0.36,Jun
2019-06-01 06:00:00,541947.0,,209.86,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,6.0,27.0,0.41,0.36,Jun
2019-06-01 07:00:00,541947.0,56.51,209.49,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,7.0,30.0,0.41,0.36,Jun
2019-06-01 08:00:00,541947.0,56.71,209.12,1.95,0.36,0.88,0.0,2019.0,6.0,1.0,8.0,32.38,0.41,0.36,Jun
2019-06-01 09:00:00,541932.87,57.02,222.83,2.96,0.6,0.88,0.0,2019.0,6.0,1.0,9.0,32.13,0.68,0.6,Jun
2019-06-01 10:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 11:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 12:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 13:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 14:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 15:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 16:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 17:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 18:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 19:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 20:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 21:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 22:00:00,,,,,,,,,,,,,,,Jun
2019-06-01 23:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 00:00:00,541936.93,,222.73,3.3,0.67,0.88,0.0,2019.0,6.0,2.0,0.0,29.83,0.76,0.67,Jun
2019-06-02 01:00:00,541923.0,,227.22,2.52,0.51,0.88,0.0,2019.0,6.0,2.0,1.0,26.2,0.58,0.51,Jun
2019-06-02 02:00:00,541913.56,,226.13,1.7,0.34,0.88,0.0,2019.0,6.0,2.0,2.0,30.38,0.39,0.34,Jun
2019-06-02 03:00:00,541914.44,,226.39,1.66,0.33,0.88,0.0,2019.0,6.0,2.0,3.0,26.25,0.38,0.33,Jun
2019-06-02 04:00:00,541914.41,,226.24,1.66,0.33,0.88,0.0,2019.0,6.0,2.0,4.0,30.94,0.38,0.33,Jun
2019-06-02 05:00:00,541917.82,,227.16,1.5,0.3,0.88,0.0,2019.0,6.0,2.0,5.0,26.64,0.34,0.3,Jun
2019-06-02 06:00:00,541921.0,,228.15,1.34,0.27,0.88,0.0,2019.0,6.0,2.0,6.0,26.5,0.31,0.27,Jun
2019-06-02 07:00:00,541921.0,24.29,227.9,1.35,0.27,0.88,0.0,2019.0,6.0,2.0,7.0,30.25,0.31,0.27,Jun
2019-06-02 08:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 09:00:00,541931.0,72.69,189.78,3.61,0.61,0.88,0.0,2019.0,6.0,2.0,9.0,28.41,0.7,0.61,Jun
2019-06-02 10:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 11:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 12:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 13:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 14:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 15:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 16:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 17:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 18:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 19:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 20:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 21:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 22:00:00,,,,,,,,,,,,,,,Jun
2019-06-02 23:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 00:00:00,541932.8,,188.92,3.29,0.56,0.88,0.0,2019.0,6.0,3.0,0.0,26.3,0.63,0.56,Jun
2019-06-03 01:00:00,541925.89,,188.85,2.38,0.4,0.88,0.0,2019.0,6.0,3.0,1.0,30.06,0.45,0.4,Jun
2019-06-03 02:00:00,541924.65,,188.87,2.38,0.4,0.88,0.0,2019.0,6.0,3.0,2.0,29.94,0.45,0.4,Jun
2019-06-03 03:00:00,541928.25,,186.98,2.4,0.39,0.88,0.0,2019.0,6.0,3.0,3.0,29.19,0.45,0.39,Jun
2019-06-03 04:00:00,541929.67,,186.68,2.4,0.39,0.88,0.0,2019.0,6.0,3.0,4.0,31.0,0.45,0.39,Jun
2019-06-03 05:00:00,541947.0,,181.65,2.44,0.39,0.88,0.0,2019.0,6.0,3.0,5.0,31.25,0.44,0.39,Jun
2019-06-03 06:00:00,541947.0,,181.54,2.44,0.39,0.88,0.0,2019.0,6.0,3.0,6.0,30.71,0.44,0.39,Jun
2019-06-03 07:00:00,541947.0,,180.4,2.46,0.39,0.88,0.0,2019.0,6.0,3.0,7.0,0.0,0.44,0.39,Jun
2019-06-03 08:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 09:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 10:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 11:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 12:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 13:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 14:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 15:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 16:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 17:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 18:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 19:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 20:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 21:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 22:00:00,,,,,,,,,,,,,,,Jun
2019-06-03 23:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 00:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 01:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 02:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 03:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 04:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 05:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 06:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 07:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 08:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 09:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 10:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 11:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 12:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 13:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 14:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 15:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 16:00:00,541935.5,,205.8,4.38,0.76,0.88,48.4,2019.0,6.0,4.0,16.0,33.23,0.87,0.76,Jun
2019-06-04 17:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 18:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 19:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 20:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 21:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 22:00:00,,,,,,,,,,,,,,,Jun
2019-06-04 23:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 00:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 01:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 02:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 03:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 04:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 05:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 06:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 07:00:00,541930.01,,209.26,3.66,0.65,0.88,47.8,2019.0,6.0,5.0,7.0,27.23,0.74,0.65,Jun
2019-06-05 08:00:00,541924.82,,215.6,2.11,0.4,0.88,48.5,2019.0,6.0,5.0,8.0,29.05,0.45,0.4,Jun
2019-06-05 09:00:00,541925.0,,214.38,2.1,0.4,0.88,48.61,2019.0,6.0,5.0,9.0,30.44,0.45,0.4,Jun
2019-06-05 10:00:00,541926.39,,210.77,2.07,0.38,0.88,47.41,2019.0,6.0,5.0,10.0,27.5,0.43,0.38,Jun
2019-06-05 11:00:00,541925.82,,206.74,1.97,0.36,0.88,47.86,2019.0,6.0,5.0,11.0,30.71,0.41,0.36,Jun
2019-06-05 12:00:00,541925.82,,206.98,1.97,0.36,0.88,48.32,2019.0,6.0,5.0,12.0,31.24,0.4,0.36,Jun
2019-06-05 13:00:00,541939.0,,202.59,2.19,0.39,0.88,48.25,2019.0,6.0,5.0,13.0,24.4,0.44,0.39,Jun
2019-06-05 14:00:00,541947.0,,198.38,2.35,0.41,0.88,48.06,2019.0,6.0,5.0,14.0,27.22,0.47,0.41,Jun
2019-06-05 15:00:00,541945.0,70.22,208.66,2.02,0.37,0.88,49.37,2019.0,6.0,5.0,15.0,23.0,0.42,0.37,Jun
2019-06-05 16:00:00,541941.0,70.27,225.57,1.41,0.28,0.88,0.0,2019.0,6.0,5.0,16.0,10.33,0.32,0.28,Jun
2019-06-05 17:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 18:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 19:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 20:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 21:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 22:00:00,,,,,,,,,,,,,,,Jun
2019-06-05 23:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 00:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 01:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 02:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 03:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 04:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 05:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 06:00:00,,,,,,,,,,,,,,,Jun
2019-06-06 07:00:00,541883.84,45.52,211.39,3.12,0.55,0.88,0.0,2019.0,6.0,6.0,7.0,31.63,0.62,0.55,Jun
2019-06-06 08:00:00,541881.3,49.86,214.19,1.88,0.35,0.88,0.0,2019.0,6.0,6.0,8.0,26.92,0.4,0.35,Jun
2019-06-06 09:00:00,541882.66,46.83,216.22,1.84,0.35,0.88,0.0,2019.0,6.0,6.0,9.0,29.29,0.4,0.35,Jun
2019-06-06 10:00:00,541885.2,42.94,222.45,1.66,0.31,0.86,32.77,2019.0,6.0,6.0,10.0,29.21,0.37,0.31,Jun
2019-06-06 11:00:00,541916.83,45.64,207.84,1.69,0.3,0.88,40.95,2019.0,6.0,6.0,11.0,31.87,0.35,0.3,Jun
2019-06-06 12:00:00,541933.75,40.74,202.18,1.82,0.32,0.88,44.9,2019.0,6.0,6.0,12.0,29.5,0.37,0.32,Jun
2019-06-06 13:00:00,541929.94,43.31,207.73,1.6,0.29,0.87,48.36,2019.0,6.0,6.0,13.0,29.25,0.33,0.29,Jun
2019-06-06 14:00:00,541924.72,39.02,207.96,1.79,0.33,0.86,46.2,2019.0,6.0,6.0,14.0,25.8,0.37,0.32,Jun
2019-06-06 15:00:00,541927.38,41.22,210.79,1.7,0.3,0.85,46.17,2019.0,6.0,6.0,15.0,29.38,0.36,0.3,Jun
2019-06-06 16:00:00,541933.51,38.28,209.05,1.54,0.27,0.86,46.33,2019.0,6.0,6.0,16.0,29.05,0.32,0.27,Jun
2019-06-06 17:00:00,541909.54,33.98,211.03,1.73,0.31,0.87,48.33,2019.0,6.0,6.0,17.0,26.06,0.36,0.31,Jun
2019-06-06 18:00:00,541903.52,11.5,206.83,2.17,0.39,0.92,51.33,2019.0,6.0,6.0,18.0,22.88,0.44,0.4,Jun
2019-06-06 19:00:00,541860.33,2.2,217.71,0.5,0.1,0.98,51.49,2019.0,6.0,6.0,19.0,27.5,0.11,0.1,Jun
2019-06-06 20:00:00,541815.0,0.0,220.57,0.0,0.0,1.0,50.22,2019.0,6.0,6.0,20.0,27.5,0.0,0.0,Jun
2019-06-06 21:00:00,541815.0,0.0,221.22,0.0,0.0,1.0,50.24,2019.0,6.0,6.0,21.0,27.5,0.0,0.0,Jun
2019-06-06 22:00:00,541815.0,0.0,226.17,0.0,0.0,1.0,50.29,2019.0,6.0,6.0,22.0,27.5,0.0,0.0,Jun
2019-06-06 23:00:00,541815.0,0.0,229.4,0.0,0.0,1.0,50.3,2019.0,6.0,6.0,23.0,27.5,0.0,0.0,Jun
2019-06-07 00:00:00,541815.0,0.0,232.18,0.0,0.0,1.0,50.35,2019.0,6.0,7.0,0.0,27.5,0.0,0.0,Jun
2019-06-07 01:00:00,541815.0,0.0,232.82,0.0,0.0,1.0,50.4,2019.0,6.0,7.0,1.0,27.5,0.0,0.0,Jun
2019-06-07 02:00:00,541815.0,0.0,234.18,0.0,0.0,1.0,50.46,2019.0,6.0,7.0,2.0,27.5,0.0,0.0,Jun
2019-06-07 03:00:00,541815.0,0.0,231.45,0.0,0.0,1.0,50.38,2019.0,6.0,7.0,3.0,27.5,0.0,0.0,Jun
2019-06-07 04:00:00,541815.0,0.0,227.77,0.0,0.0,1.0,50.2,2019.0,6.0,7.0,4.0,27.5,0.0,0.0,Jun
2019-06-07 05:00:00,541815.0,0.0,226.75,0.0,0.0,1.0,50.3,2019.0,6.0,7.0,5.0,27.5,0.0,0.0,Jun
2019-06-07 06:00:00,541815.0,0.0,223.47,0.0,0.0,1.0,50.32,2019.0,6.0,7.0,6.0,27.5,0.0,0.0,Jun
2019-06-07 07:00:00,541879.27,39.11,221.65,1.23,0.22,0.89,38.06,2019.0,6.0,7.0,7.0,33.3,0.27,0.23,Jun
2019-06-07 08:00:00,541896.61,45.5,217.14,1.31,0.24,0.88,40.5,2019.0,6.0,7.0,8.0,28.43,0.28,0.24,Jun
2019-06-07 09:00:00,541906.27,49.95,215.03,1.65,0.3,0.86,43.16,2019.0,6.0,7.0,9.0,29.24,0.35,0.3,Jun
2019-06-07 10:00:00,541896.31,43.52,214.35,1.91,0.37,0.89,46.94,2019.0,6.0,7.0,10.0,29.1,0.41,0.36,Jun
2019-06-07 11:00:00,541917.38,44.83,205.35,1.81,0.32,0.89,46.17,2019.0,6.0,7.0,11.0,31.09,0.37,0.33,Jun
2019-06-07 12:00:00,541936.03,42.03,206.92,1.86,0.34,0.88,48.73,2019.0,6.0,7.0,12.0,29.5,0.38,0.33,Jun
2019-06-07 13:00:00,541937.2,46.54,205.58,1.83,0.32,0.89,47.92,2019.0,6.0,7.0,13.0,29.5,0.37,0.33,Jun
2019-06-07 14:00:00,541947.8,43.62,203.0,1.72,0.31,0.89,46.94,2019.0,6.0,7.0,14.0,29.5,0.35,0.31,Jun
2019-06-07 15:00:00,541937.92,40.91,205.74,1.71,0.31,0.9,48.82,2019.0,6.0,7.0,15.0,29.5,0.35,0.31,Jun
2019-06-07 16:00:00,541924.99,41.44,209.47,1.75,0.32,0.89,47.15,2019.0,6.0,7.0,16.0,29.61,0.37,0.33,Jun
2019-06-07 17:00:00,541908.59,40.4,216.74,1.64,0.31,0.89,47.35,2019.0,6.0,7.0,17.0,25.2,0.35,0.31,Jun
2019-06-07 18:00:00,541872.61,27.99,218.62,1.59,0.28,0.92,50.08,2019.0,6.0,7.0,18.0,28.67,0.35,0.31,Jun
2019-06-07 19:00:00,541877.39,24.52,229.59,0.91,0.18,0.95,50.94,2019.0,6.0,7.0,19.0,25.25,0.2,0.18,Jun
2019-06-07 20:00:00,541873.85,9.15,222.65,0.0,0.0,1.0,52.26,2019.0,6.0,7.0,20.0,26.31,0.0,0.0,Jun
2019-06-07 21:00:00,541815.0,0.0,218.18,0.0,0.0,1.0,50.25,2019.0,6.0,7.0,21.0,27.5,0.0,0.0,Jun
2019-06-07 22:00:00,541815.0,0.0,222.27,0.0,0.0,1.0,50.26,2019.0,6.0,7.0,22.0,27.5,0.0,0.0,Jun
2019-06-07 23:00:00,541815.0,0.0,224.48,0.0,0.0,1.0,50.29,2019.0,6.0,7.0,23.0,27.5,0.0,0.0,Jun
2019-06-08 00:00:00,541815.0,0.0,226.73,0.0,0.0,1.0,50.27,2019.0,6.0,8.0,0.0,27.5,0.0,0.0,Jun
2019-06-08 01:00:00,541815.0,0.0,229.1,0.0,0.0,1.0,50.29,2019.0,6.0,8.0,1.0,27.5,0.0,0.0,Jun
2019-06-08 02:00:00,541815.0,0.0,229.98,0.0,0.0,1.0,50.3,2019.0,6.0,8.0,2.0,27.5,0.0,0.0,Jun
2019-06-08 03:00:00,541815.0,0.0,229.88,0.0,0.0,1.0,50.25,2019.0,6.0,8.0,3.0,27.5,0.0,0.0,Jun
2019-06-08 04:00:00,541815.0,0.0,229.27,0.0,0.0,1.0,50.28,2019.0,6.0,8.0,4.0,27.5,0.0,0.0,Jun
2019-06-08 05:00:00,541815.0,0.0,230.08,0.0,0.0,1.0,50.23,2019.0,6.0,8.0,5.0,27.5,0.0,0.0,Jun
2019-06-08 06:00:00,541815.0,0.0,231.87,0.0,0.0,1.0,50.22,2019.0,6.0,8.0,6.0,27.5,0.0,0.0,Jun
2019-06-08 07:00:00,541885.66,44.72,223.98,1.34,0.26,0.9,47.9,2019.0,6.0,8.0,7.0,30.78,0.3,0.26,Jun
2019-06-08 08:00:00,541902.89,49.32,220.5,1.49,0.27,0.88,44.35,2019.0,6.0,8.0,8.0,31.15,0.32,0.27,Jun
2019-06-08 09:00:00,541882.93,52.89,212.2,1.57,0.29,0.89,46.39,2019.0,6.0,8.0,9.0,27.5,0.33,0.29,Jun
2019-06-08 10:00:00,541900.21,44.4,215.71,1.44,0.27,0.89,41.17,2019.0,6.0,8.0,10.0,28.15,0.3,0.27,Jun
2019-06-08 11:00:00,541911.2,32.15,217.73,1.38,0.27,0.88,43.26,2019.0,6.0,8.0,11.0,32.08,0.3,0.27,Jun
2019-06-08 12:00:00,541898.9,33.04,218.2,1.65,0.31,0.89,46.19,2019.0,6.0,8.0,12.0,30.19,0.36,0.31,Jun
2019-06-08 13:00:00,541904.33,32.01,210.77,1.68,0.31,0.9,42.39,2019.0,6.0,8.0,13.0,29.7,0.35,0.32,Jun
2019-06-08 14:00:00,541908.59,35.31,218.73,1.7,0.32,0.88,41.76,2019.0,6.0,8.0,14.0,29.49,0.37,0.32,Jun
2019-06-08 15:00:00,541909.77,37.81,213.51,1.63,0.31,0.9,36.38,2019.0,6.0,8.0,15.0,25.81,0.35,0.31,Jun
2019-06-08 16:00:00,541922.02,36.14,214.02,1.56,0.3,0.9,39.58,2019.0,6.0,8.0,16.0,26.04,0.33,0.3,Jun
2019-06-08 17:00:00,541918.53,32.12,218.65,1.9,0.38,0.89,46.26,2019.0,6.0,8.0,17.0,25.45,0.42,0.38,Jun
2019-06-08 18:00:00,541869.63,16.62,233.6,2.55,0.59,0.9,50.29,2019.0,6.0,8.0,18.0,29.93,0.59,0.52,Jun
2019-06-08 19:00:00,541877.64,17.01,215.69,2.38,0.53,0.91,50.82,2019.0,6.0,8.0,19.0,26.71,0.51,0.46,Jun
2019-06-08 20:00:00,541888.78,11.93,208.85,1.67,0.33,0.93,51.71,2019.0,6.0,8.0,20.0,26.38,0.35,0.32,Jun
2019-06-08 21:00:00,541837.19,7.12,208.79,1.13,0.22,0.95,50.5,2019.0,6.0,8.0,21.0,27.5,0.23,0.21,Jun
2019-06-08 22:00:00,541818.12,2.39,218.23,0.38,0.07,0.98,50.22,2019.0,6.0,8.0,22.0,27.5,0.08,0.07,Jun
2019-06-08 23:00:00,541815.0,0.0,222.6,0.0,0.0,1.0,50.22,2019.0,6.0,8.0,23.0,27.5,0.0,0.0,Jun
2019-06-09 00:00:00,541815.0,0.0,228.8,0.0,0.0,1.0,50.21,2019.0,6.0,9.0,0.0,29.55,0.0,0.0,Jun
2019-06-09 01:00:00,541815.0,0.0,229.33,0.0,0.0,1.0,50.2,2019.0,6.0,9.0,1.0,27.5,0.0,0.0,Jun
2019-06-09 02:00:00,541815.0,0.0,231.8,0.0,0.0,1.0,50.24,2019.0,6.0,9.0,2.0,27.5,0.0,0.0,Jun
2019-06-09 03:00:00,541815.0,0.0,231.78,0.0,0.0,1.0,50.16,2019.0,6.0,9.0,3.0,27.67,0.0,0.0,Jun
2019-06-09 04:00:00,541815.0,0.0,230.88,0.0,0.0,1.0,50.14,2019.0,6.0,9.0,4.0,27.5,0.0,0.0,Jun
2019-06-09 05:00:00,541815.0,0.0,234.05,0.0,0.0,1.0,50.24,2019.0,6.0,9.0,5.0,27.5,0.0,0.0,Jun
2019-06-09 06:00:00,541815.0,0.0,235.18,0.0,0.0,1.0,50.22,2019.0,6.0,9.0,6.0,27.5,0.0,0.0,Jun
2019-06-09 07:00:00,541815.0,0.0,236.2,0.0,0.0,1.0,50.27,2019.0,6.0,9.0,7.0,27.5,0.0,0.0,Jun
2019-06-09 08:00:00,541875.45,26.95,216.37,1.07,0.15,0.95,49.91,2019.0,6.0,9.0,8.0,28.61,0.22,0.2,Jun
2019-06-09 09:00:00,541894.46,34.59,208.85,2.05,0.37,0.92,49.8,2019.0,6.0,9.0,9.0,28.95,0.41,0.37,Jun
2019-06-09 10:00:00,541899.2,30.76,214.94,1.74,0.28,0.92,48.58,2019.0,6.0,9.0,10.0,27.59,0.35,0.31,Jun
2019-06-09 11:00:00,541892.52,23.51,225.77,0.62,0.12,0.94,40.82,2019.0,6.0,9.0,11.0,25.93,0.14,0.12,Jun
2019-06-09 12:00:00,541886.0,22.04,223.89,0.58,0.11,0.94,38.12,2019.0,6.0,9.0,12.0,27.5,0.13,0.11,Jun
2019-06-09 13:00:00,541892.46,20.37,231.54,0.61,0.11,0.92,40.65,2019.0,6.0,9.0,13.0,27.54,0.14,0.12,Jun
2019-06-09 14:00:00,541898.43,21.18,235.04,0.58,0.12,0.92,41.13,2019.0,6.0,9.0,14.0,25.54,0.14,0.12,Jun
2019-06-09 15:00:00,541859.25,17.6,225.05,0.17,0.03,0.97,52.17,2019.0,6.0,9.0,15.0,27.5,0.04,0.03,Jun
2019-06-09 16:00:00,541861.5,12.87,223.4,0.0,0.0,1.0,53.52,2019.0,6.0,9.0,16.0,27.5,0.0,0.0,Jun
2019-06-09 17:00:00,541838.25,6.44,224.51,0.0,0.0,1.0,51.84,2019.0,6.0,9.0,17.0,27.5,0.0,0.0,Jun
2019-06-09 18:00:00,541815.0,0.0,216.82,0.0,0.0,1.0,50.11,2019.0,6.0,9.0,18.0,27.5,0.0,0.0,Jun
2019-06-09 19:00:00,541815.0,0.0,211.23,0.0,0.0,1.0,50.16,2019.0,6.0,9.0,19.0,27.5,0.0,0.0,Jun
2019-06-09 20:00:00,541816.15,0.93,210.79,0.15,0.02,1.0,49.92,2019.0,6.0,9.0,20.0,29.85,0.03,0.03,Jun
2019-06-09 21:00:00,541816.88,1.52,213.48,0.26,0.04,0.99,49.89,2019.0,6.0,9.0,21.0,27.5,0.05,0.05,Jun
2019-06-09 22:00:00,541815.0,0.0,219.77,0.0,0.0,1.0,50.25,2019.0,6.0,9.0,22.0,27.5,0.0,0.0,Jun
2019-06-09 23:00:00,541815.0,0.0,227.63,0.0,0.0,1.0,50.26,2019.0,6.0,9.0,23.0,27.5,0.0,0.0,Jun
2019-06-10 00:00:00,541815.0,0.0,230.22,0.0,0.0,1.0,50.25,2019.0,6.0,10.0,0.0,27.5,0.0,0.0,Jun
2019-06-10 01:00:00,541815.0,0.0,233.17,0.0,0.0,1.0,50.3,2019.0,6.0,10.0,1.0,27.5,0.0,0.0,Jun
2019-06-10 02:00:00,541815.0,0.0,234.57,0.0,0.0,1.0,50.31,2019.0,6.0,10.0,2.0,27.5,0.0,0.0,Jun
2019-06-10 03:00:00,541815.0,0.0,233.18,0.0,0.0,1.0,50.27,2019.0,6.0,10.0,3.0,27.5,0.0,0.0,Jun
2019-06-10 04:00:00,541815.0,0.0,230.1,0.0,0.0,1.0,50.1,2019.0,6.0,10.0,4.0,27.5,0.0,0.0,Jun
2019-06-10 05:00:00,541815.0,0.0,228.43,0.0,0.0,1.0,50.25,2019.0,6.0,10.0,5.0,27.5,0.0,0.0,Jun
2019-06-10 06:00:00,541821.69,3.47,226.19,0.14,0.0,0.99,49.89,2019.0,6.0,10.0,6.0,29.31,0.03,0.03,Jun
2019-06-10 07:00:00,541894.81,30.48,240.34,1.17,0.23,0.89,45.12,2019.0,6.0,10.0,7.0,28.14,0.29,0.24,Jun
2019-06-10 08:00:00,541914.54,37.83,225.75,1.54,0.33,0.9,41.79,2019.0,6.0,10.0,8.0,26.54,0.35,0.3,Jun
2019-06-10 09:00:00,541926.83,35.97,221.04,1.69,0.33,0.89,38.05,2019.0,6.0,10.0,9.0,30.06,0.37,0.33,Jun
2019-06-10 10:00:00,541921.76,26.86,220.85,1.58,0.3,0.88,43.48,2019.0,6.0,10.0,10.0,26.23,0.34,0.3,Jun
2019-06-10 11:00:00,541900.87,43.75,215.35,1.41,0.24,0.92,41.88,2019.0,6.0,10.0,11.0,30.35,0.31,0.28,Jun
2019-06-10 12:00:00,541936.01,44.42,206.07,1.64,0.3,0.9,47.03,2019.0,6.0,10.0,12.0,29.95,0.33,0.3,Jun
2019-06-10 13:00:00,541937.72,42.81,206.76,1.63,0.3,0.89,44.51,2019.0,6.0,10.0,13.0,29.0,0.34,0.3,Jun
2019-06-10 14:00:00,541919.41,44.14,208.43,1.61,0.3,0.89,45.89,2019.0,6.0,10.0,14.0,29.2,0.34,0.3,Jun
2019-06-10 15:00:00,541932.14,45.19,208.73,1.71,0.31,0.88,47.02,2019.0,6.0,10.0,15.0,29.71,0.35,0.31,Jun
2019-06-10 16:00:00,541947.64,45.91,204.77,1.73,0.31,0.89,46.64,2019.0,6.0,10.0,16.0,29.5,0.35,0.31,Jun
2019-06-10 17:00:00,541923.85,28.39,216.07,1.83,0.38,0.89,40.08,2019.0,6.0,10.0,17.0,26.62,0.41,0.36,Jun
2019-06-10 18:00:00,541874.14,28.48,215.28,2.03,0.37,0.91,48.7,2019.0,6.0,10.0,18.0,29.77,0.44,0.4,Jun
2019-06-10 19:00:00,541871.77,16.61,219.42,2.06,0.46,0.94,48.84,2019.0,6.0,10.0,19.0,30.26,0.47,0.43,Jun
2019-06-10 20:00:00,541878.55,16.17,224.21,2.36,0.47,0.94,49.71,2019.0,6.0,10.0,20.0,24.88,0.57,0.52,Jun
2019-06-10 21:00:00,541817.62,0.13,207.6,0.06,0.01,1.0,50.17,2019.0,6.0,10.0,21.0,27.5,0.01,0.01,Jun
2019-06-10 22:00:00,541815.0,0.0,211.25,0.0,0.0,1.0,50.22,2019.0,6.0,10.0,22.0,27.5,0.0,0.0,Jun
